Unnamed: 0,ID,Price,Levy,MakeModel,Prod_year,Category,Leather_interior,Fuel_type,Engine_volume,Turbo,Mileage,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
16540,45809194,19030,271,0.056752055852045784,2014,Universal,Yes,Hybrid,1.5,,66212,4,Automatic,Front,4-5,Left wheel,Black,4
16541,45809385,26858,502,0.0371058973584399,2013,Hatchback,Yes,Petrol,1.5,,55948,4,Automatic,Front,4-5,Left wheel,Orange,4
16542,45756585,9722,1051,0.017550263484711174,2016,Coupe,Yes,Petrol,2.4,,103467,4,Automatic,Front,2-3,Left wheel,White,12
16543,45643609,10349,0,0.14130691773235324,1997,Jeep,No,LPG,2.7,,218000,4,Automatic,Front-Rear,2-3,Right-hand drive,Blue,2
16544,45701440,15994,0,0.0329742556976471,2010,Sedan,Yes,Hybrid,2.5,,185000,4,Automatic,Front,4-5,Left wheel,Grey,10
16545,44753524,27911,1058,0.055940086597522906,2012,Jeep,Yes,Petrol,3.5,,62000,6,Tiptronic,Front,4-5,Left wheel,Black,12
16546,45813888,24462,642,0.04214745074346323,2012,Sedan,Yes,Petrol,2.0,,172800,4,Automatic,Rear,4-5,Left wheel,White,8
16547,45779764,12544,761,0.03832947336622697,2010,Sedan,No,Petrol,1.8,,140000,4,Variator,Front,4-5,Left wheel,Blue,4
16548,45261332,84675,0,0.22784929345819488,2009,Jeep,Yes,Diesel,4.5,Turbo,200000,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
16549,45781817,5800,0,0.0350566576041352,2003,Minivan,No,Petrol,2.3,,275000,4,Tiptronic,Front,4-5,Right-hand drive,Black,4
16550,45769662,100,0,0.04954694055650656,2007,Jeep,Yes,Petrol,3.5,,200000,6,Automatic,Front-Rear,4-5,Left wheel,Silver,8
16551,45802243,34074,777,0.10062276373644816,2014,Minivan,Yes,Diesel,2.5,,126970,4,Automatic,Front,4-5,Left wheel,Silver,4
16552,45719603,12231,0,0.03832947336622697,2008,Sedan,No,Hybrid,1.5,,223560,4,Automatic,Front,4-5,Left wheel,White,2
16553,45809050,14831,382,0.056752055852045784,2017,Hatchback,Yes,Hybrid,1.5,,181474,4,Automatic,Front,4-5,Left wheel,White,4
16554,45806370,1646,640,0.03668247574933709,2013,Sedan,Yes,Diesel,2.0,,189949,4,Automatic,Front,4-5,Left wheel,Silver,12
16555,45749031,11290,1266,0.0371058973584399,2014,Hatchback,No,Hybrid,1.5,,182000,4,Automatic,Front,4-5,Right-hand drive,Silver,4
16556,45802996,29950,891,0.13339287752156545,2016,Jeep,Yes,Diesel,2.0,,50079,4,Automatic,Front,4-5,Left wheel,White,4
16557,45184062,19757,531,0.0329742556976471,2012,Sedan,Yes,Petrol,1.6,Turbo,117000,4,Tiptronic,Front,4-5,Left wheel,Blue,10
16558,45809590,43545,697,0.1007622931561105,2015,Sedan,Yes,Petrol,1.8,,37064,4,Automatic,Front,4-5,Left wheel,White,4
16559,45715126,9879,1266,0.056752055852045784,2014,Sedan,No,Hybrid,1.5,,108000,4,Automatic,Front,4-5,Right-hand drive,Silver,4
16560,45642481,29166,0,0.09251726915718457,2008,Jeep,Yes,Petrol,3.3,,249600,6,Automatic,Front,4-5,Left wheel,Black,12
16561,44724525,6899,2080,0.04618148558386198,2000,Microbus,No,Diesel,2.5,Turbo,193000,4,Manual,Rear,4-5,Left wheel,Carnelian red,2
16562,45767031,10036,0,0.05886698217702145,2000,Jeep,Yes,LPG,3.0,,25000,6,Tiptronic,Front-Rear,4-5,Left wheel,Silver,6
16563,45793734,9408,0,0.07789447185580504,1997,Jeep,No,Petrol,2.0,,140000,4,Manual,Front-Rear,4-5,Left wheel,Green,2
16564,45772120,125,1664,0.0180329943275266,2013,Coupe,Yes,Petrol,5.7,,234683,8,Automatic,Rear,4-5,Left wheel,White,12
16565,45731812,38731,1249,0.10062276373644816,2017,Minivan,Yes,Diesel,2.5,,30066,4,Automatic,Front,4-5,Left wheel,Grey,4
16566,45195122,20071,0,0.04842533481019032,2013,Sedan,No,Hybrid,2.4,,21920,6,Automatic,Front,4-5,Left wheel,Silver,11
16567,45625950,1019,917,0.05886698217702145,2013,Jeep,Yes,Diesel,3.0,,137802,6,Automatic,Front-Rear,4-5,Left wheel,Black,0
16568,45798246,21639,831,0.053920484677608835,2017,Sedan,Yes,Petrol,1.6,,16687,4,Automatic,Front,4-5,Left wheel,Grey,4
16569,45802587,39226,765,0.13339287752156545,2015,Jeep,Yes,Diesel,2.0,,147808,4,Automatic,Front,4-5,Left wheel,Grey,4
16570,45802603,52034,1017,0.13339287752156545,2017,Jeep,Yes,Diesel,2.0,,82413,4,Automatic,Front,4-5,Left wheel,Grey,4
16571,45794869,5645,0,0.02990108414728292,1995,Sedan,No,CNG,1.8,,46777,4,Manual,Rear,4-5,Left wheel,Grey,2
16572,45647958,784,394,0.04214745074346323,2014,Sedan,Yes,Hybrid,2.5,,102397,4,Automatic,Front,4-5,Left wheel,Black,12
16573,45730029,43952,880,0.11171469808344243,2018,Jeep,Yes,Diesel,1.6,,73548,4,Automatic,Front,4-5,Left wheel,White,4
16574,45801631,15681,0,0.03213701204981036,2006,Universal,No,Diesel,2.2,Turbo,222000,4,Manual,Front,4-5,Left wheel,Black,9
16575,45760417,30,0,0.0371058973584399,2004,Hatchback,No,Petrol,1.3,,150000,4,Automatic,Front,4-5,Right-hand drive,Silver,4
16576,45801197,10036,0,0.03832947336622697,2006,Sedan,No,Petrol,1.5,,305600,4,Automatic,Front,4-5,Left wheel,White,0
16577,44752858,21953,1888,0.05886698217702145,2007,Jeep,Yes,Petrol,3.0,,216000,6,Tiptronic,Front-Rear,4-5,Left wheel,Silver,12
16578,45769027,2744,751,0.04842533481019032,2013,Sedan,Yes,Hybrid,2.4,,126690,4,Automatic,Front,4-5,Left wheel,Silver,0
16579,45813065,6500,0,0.029534890746148425,2004,Minivan,No,Petrol,2.5,,0,4,Automatic,Front,4-5,Right-hand drive,White,4
16580,45674451,10976,0,0.07354133521296949,2004,Goods wagon,No,Diesel,2.2,,316000,4,Manual,Rear,4-5,Left wheel,White,2
16581,45417436,7056,875,0.019348504682307924,2012,Hatchback,Yes,Petrol,1.0,,60000,3,Automatic,Front,4-5,Right-hand drive,Blue,6
16582,45810166,12717,645,0.037929614338938676,2011,Sedan,Yes,Petrol,1.8,,121831,4,Automatic,Front,4-5,Left wheel,Grey,4
16583,45653518,2901,503,0.1007622931561105,2012,Jeep,Yes,Hybrid,1.5,,146403,4,Automatic,Front,4-5,Left wheel,White,0
16584,45804305,17562,0,0.0397999530090961,2007,Sedan,Yes,Diesel,3.0,,376000,6,Tiptronic,Rear,4-5,Left wheel,White,0
16585,45815366,23521,0,0.04618148558386198,1996,Microbus,No,Diesel,2.5,,123000,4,Manual,Rear,4-5,Left wheel,White,2
16586,45779768,14113,0,0.0661198268049542,2007,Sedan,Yes,Petrol,3.0,,999999999,6,Tiptronic,Rear,4-5,Left wheel,Silver,16
16587,45809220,39797,640,0.08466099419326688,2013,Sedan,Yes,Petrol,2.0,,58901,4,Automatic,Front,4-5,Left wheel,White,4
16588,45808743,3763,900,0.05250078877588695,2015,Sedan,Yes,Petrol,2.4,,170040,4,Automatic,Front,4-5,Left wheel,Silver,12
16589,45796793,23521,0,0.032600510186956665,2012,Hatchback,No,Plug-in Hybrid,1.4,,112101,4,Automatic,Front,4-5,Left wheel,Grey,10
16590,45649665,392,781,0.04214745074346323,2012,Sedan,Yes,Hybrid,2.5,,314373,4,Automatic,Front,4-5,Left wheel,Grey,12
16591,45802835,52853,891,0.13339287752156545,2016,Jeep,Yes,Diesel,2.0,,89454,4,Automatic,Front,4-5,Left wheel,Black,4
16592,45793702,5331,1288,0.05947266136340751,2007,Jeep,Yes,Diesel,2.0,,48529,4,Automatic,Front,4-5,Left wheel,Silver,4
16593,45755504,862,784,0.1007622931561105,2017,Sedan,Yes,Petrol,1.5,,0,4,Automatic,Front,4-5,Left wheel,White,12
16594,45732335,36228,640,0.13339287752156545,2013,Jeep,Yes,Diesel,2.0,,174144,4,Automatic,Front,4-5,Left wheel,Black,4
16595,45765594,12544,1408,0.04618148558386198,2007,Microbus,No,Diesel,2.2,Turbo,100000,4,Manual,Front,4-5,Left wheel,White,4
16596,45733420,52959,1017,0.04842533481019032,2017,Sedan,Yes,Petrol,2.0,,13941,4,Automatic,Front,4-5,Left wheel,White,4
16597,45811086,2195,586,0.03832947336622697,2012,Hatchback,Yes,Hybrid,1.8,,430278,4,Automatic,Front,4-5,Left wheel,Black,12
16598,45786731,11500,0,0.040467190279595874,2005,Jeep,Yes,LPG,2.0,,142000,4,Automatic,Front-Rear,5,Right-hand drive,Silver,0
16599,45730339,40092,831,0.11171469808344243,2017,Jeep,Yes,Diesel,1.6,,52516,4,Automatic,Front,4-5,Left wheel,Red,4
16600,45769859,110,2225,0.08998298257980063,2017,Jeep,Yes,Petrol,4.6,,0,8,Automatic,Front-Rear,4-5,Left wheel,White,0
16601,45766146,3058,915,0.039681435236464946,2014,Hatchback,Yes,Petrol,3.0,,140507,6,Automatic,Front-Rear,4-5,Left wheel,Silver,0
16602,45798994,6272,640,0.0329742556976471,2013,Sedan,No,Hybrid,2.0,,178000,4,Tiptronic,Front,4-5,Left wheel,Grey,10
16603,45781075,18817,586,0.07847272849327024,2012,Sedan,Yes,Petrol,1.8,Turbo,89500,4,Automatic,Rear,4-5,Left wheel,Black,12
16604,45801415,14700,0,0.03832947336622697,2011,Sedan,No,Petrol,1.8,,150000,4,Variator,Rear,4-5,Left wheel,Black,10
16605,44527390,10820,1266,0.056752055852045784,2014,Sedan,No,Hybrid,1.5,,102000,4,Automatic,Front,4-5,Right-hand drive,Silver,2
16606,45816563,549,751,0.04842533481019032,2013,Sedan,Yes,Petrol,2.4,,166774,4,Automatic,Front,4-5,Left wheel,Silver,12
16607,45806682,627,900,0.02926073238680227,2015,Jeep,Yes,Petrol,2.4,,78926,4,Automatic,Front-Rear,4-5,Left wheel,Black,12
16608,45757914,17249,0,0.04761695700332293,2015,Sedan,Yes,Petrol,1.8,Turbo,99000,4,Tiptronic,Front,4-5,Left wheel,Silver,9
16609,45793381,23521,1195,0.05370154063034941,2008,Universal,No,Diesel,2.2,Turbo,177000,4,Tiptronic,Rear,4-5,Left wheel,White,12
16610,44783418,13485,0,0.04214745074346323,2010,Sedan,No,Hybrid,2.5,,123000,4,Manual,Rear,2-3,Left wheel,White,4
16611,44728797,15053,475,0.028617796126606924,2012,Coupe,Yes,Petrol,1.4,,90000,4,Tiptronic,Front,4-5,Left wheel,Orange,6
16612,45648882,3920,1104,0.05886698217702145,2015,Jeep,Yes,Diesel,3.0,,201056,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
16613,44375582,25716,1017,0.03668247574933709,2017,Sedan,Yes,Petrol,2.0,Turbo,131200,4,Tiptronic,Front,4-5,Left wheel,Grey,10
16614,42571375,100355,0,0.3367267478938006,2013,Sedan,Yes,Petrol,4.8,,98600,8,Tiptronic,Front-Rear,4-5,Left wheel,Silver,12
16615,45727095,24327,640,0.07535786929815728,2013,Jeep,Yes,Diesel,2.0,,76788,4,Automatic,Front,4-5,Left wheel,White,4
16616,45808641,6586,1325,0.013920853891853789,2019,Sedan,Yes,Petrol,2.5,,10392,4,Automatic,Front,4-5,Left wheel,Silver,12
16617,45789988,6586,1282,0.04917232235760078,2007,Jeep,Yes,Diesel,2.0,,78880,4,Automatic,Front,4-5,Left wheel,Blue,4
16618,45810017,22715,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,1.5,,45000,4,Automatic,Front,4-5,Left wheel,Orange,4
16619,45815240,282,1058,0.03782576444131172,2012,Jeep,Yes,Petrol,3.5,,55290,6,Automatic,Rear,4-5,Left wheel,Black,12
16620,45815359,47,1493,0.055940086597522906,2016,Jeep,Yes,Petrol,3.5,,65981,6,Automatic,Front,4-5,Left wheel,Black,12
16621,45769174,188,289,0.02749374014030141,2008,Sedan,Yes,Hybrid,0.4,,209843,4,Automatic,Front,4-5,Left wheel,Grey,0
16622,45809435,5225,247,0.0371058973584399,2014,Universal,Yes,Hybrid,1.3,,193895,4,Automatic,Front,4-5,Left wheel,White,4
16623,45766966,20385,0,0.06373852918470782,2008,Sedan,Yes,Petrol,2.5,,162300,6,Tiptronic,Rear,4-5,Left wheel,Grey,10
16624,45815010,470,1091,0.04214745074346323,2016,Sedan,Yes,Petrol,2.5,,154314,4,Automatic,Front,4-5,Left wheel,Grey,12
16625,45763780,157,1363,0.08998298257980063,2012,Jeep,Yes,Petrol,4.6,,189704,8,Automatic,Front-Rear,4-5,Left wheel,Grey,0
16626,45733001,19416,707,0.04842533481019032,2011,Sedan,Yes,Petrol,2.0,,175221,4,Automatic,Front,4-5,Left wheel,White,4
16627,45732695,12544,765,0.04842533481019032,2015,Sedan,Yes,LPG,2.0,,471632,4,Automatic,Front,4-5,Left wheel,Orange,4
16628,45650211,3763,1850,0.04954694055650656,2008,Jeep,Yes,Diesel,3.5,,366869,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
16629,45793616,20385,0,0.05851777263115497,2011,Sedan,Yes,Hybrid,2.4,,104000,4,Automatic,Front,4-5,Left wheel,White,10
16630,45648536,470,1018,0.04954694055650656,2011,Jeep,Yes,Diesel,3.0,,275862,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
16631,45615857,19130,1292,0.10932786224952169,2016,Jeep,Yes,Petrol,3.0,,62938,6,Automatic,Front-Rear,4-5,Left wheel,Black,0
16632,45809171,24029,1058,0.08466099419326688,2012,Sedan,Yes,Petrol,3.5,,101315,4,Automatic,Front,4-5,Left wheel,Black,4
16633,45816509,6899,0,0.02990108414728292,1997,Sedan,No,Petrol,1.8,,445908,4,Automatic,Rear,4-5,Left wheel,Black,2
16634,45720191,15681,0,0.0397999530090961,2003,Sedan,Yes,Petrol,3.2,,222000,6,Tiptronic,Rear,4-5,Left wheel,Black,14
16635,45733630,55343,1079,0.04842533481019032,2018,Sedan,Yes,Petrol,2.0,,42563,4,Automatic,Front,4-5,Left wheel,White,4
16636,45803535,53314,891,0.10922558990366865,2016,Coupe,No,Petrol,2.0,Turbo,32000,4,Tiptronic,Rear,2-3,Left wheel,Red,10
16637,45800288,2000,0,0.025908501997113417,1995,Sedan,Yes,Petrol,1.8,,100000,4,Manual,Front,4-5,Left wheel,Black,1
16638,45634884,941,862,0.03668247574933709,2011,Sedan,Yes,Diesel,2.5,,175389,5,Automatic,Front,4-5,Left wheel,Grey,12
16639,45805664,13485,0,0.040467190279595874,2005,Jeep,Yes,Petrol,2.0,,179000,4,Automatic,Front-Rear,4-5,Right-hand drive,Black,1
16640,45641335,11133,394,0.04214745074346323,2014,Sedan,Yes,Hybrid,2.5,,179381,4,Automatic,Front,4-5,Left wheel,Black,12
16641,45771822,3293,640,0.025908501997113417,2013,Sedan,Yes,Petrol,2.0,,151469,4,Automatic,Front-Rear,4-5,Left wheel,White,12
16642,45745123,5642,0,0.01882321350652838,1992,Sedan,No,Diesel,1.8,Turbo,168000,4,Manual,Rear,4-5,Left wheel,Green,2
16643,45722204,84675,915,0.05886698217702145,2014,Jeep,Yes,Petrol,3.0,Turbo,96000,6,Tiptronic,Front-Rear,4-5,Left wheel,Grey,6
16644,45504593,19287,640,0.07760547779679791,2013,Sedan,No,Hybrid,2.0,,97000,4,Variator,Front,4-5,Left wheel,Brown,12
16645,45793886,51746,1055,0.03382885241499681,2013,Sedan,Yes,Petrol,3.5,,121600,8,Automatic,Rear,4-5,Left wheel,Grey,10
16646,45796646,6125,1282,0.05947266136340751,2007,Jeep,Yes,Diesel,2.0,,75152,4,Automatic,Front,4-5,Left wheel,Black,4
16647,45776720,4500,0,0.01596338065988655,1997,Hatchback,No,Petrol,1.8,,13425,4,Manual,Front,4-5,Left wheel,Blue,4
16648,45813920,1490,1399,0.03382885241499681,2010,Sedan,Yes,Petrol,3.5,,249734,6,Automatic,Front-Rear,4-5,Left wheel,Blue,12
16649,45808453,16308,1079,0.012987480280602827,2018,Sedan,Yes,Petrol,2.0,,56288,4,Automatic,Rear,4-5,Left wheel,Silver,12
16650,45786129,10976,988,0.03832947336622697,2007,Hatchback,No,Petrol,1.5,,90000,4,Variator,Front,5,Left wheel,Golden,8
16651,45750699,27911,1327,0.07789447185580504,2018,Sedan,Yes,Petrol,2.5,,28784,4,Automatic,Front,4-5,Left wheel,Black,12
16652,42498060,4500,0,0.03007776994596046,2004,Sedan,No,Petrol,2.0,,11111,4,Automatic,Front-Rear,4-5,Right-hand drive,Black,6
16653,45766491,470,333,0.030902493874400028,2014,Jeep,Yes,Hybrid,2.0,,131872,4,Automatic,Front-Rear,4-5,Left wheel,White,0
16654,45714974,7527,0,0.02166136340751183,2007,Sedan,No,Petrol,1.5,,160000,4,Variator,Front,4-5,Right-hand drive,Silver,0
16655,45803642,12231,836,0.10083888832947337,2010,Jeep,Yes,Diesel,2.0,,68876,4,Automatic,Front,4-5,Left wheel,White,4
16656,45805965,14113,777,0.0329742556976471,2014,Sedan,No,Petrol,2.5,,134000,4,Automatic,Front,4-5,Left wheel,White,12
16657,45768559,14269,1324,0.03523824388279126,2010,Jeep,Yes,Hybrid,3.3,,300366,6,Automatic,Front-Rear,4-5,Left wheel,Blue,12
16658,45763597,31,1113,0.012381532574765885,2012,Sedan,Yes,Petrol,3.7,,291840,6,Automatic,Front,4-5,Left wheel,Black,12
16659,45780573,11917,0,0.056752055852045784,2012,Hatchback,No,Hybrid,1.3,,155000,4,Variator,Front,4-5,Right-hand drive,White,4
16660,44922916,15524,781,0.0542827845467056,2018,Sedan,No,Petrol,1.4,Turbo,21786,4,Automatic,Front,4-5,Left wheel,Black,8
16661,45522180,13172,585,0.03832947336622697,2013,Hatchback,No,Hybrid,1.8,,180000,4,Tiptronic,Front,4-5,Left wheel,Red,8
16662,45778723,12544,642,0.04099003121538616,2012,Sedan,No,Petrol,2.0,,139010,4,Automatic,Front,4-5,Left wheel,Grey,0
16663,45650214,22894,1273,0.04954694055650656,2015,Jeep,Yes,Diesel,3.5,,79080,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
16664,45810619,6586,364,0.03215654683986171,2012,Hatchback,Yes,Petrol,1.0,,40079,4,Automatic,Front,4-5,Left wheel,Black,4
16665,45292910,12500,645,0.03652898331822911,2011,Goods wagon,No,Diesel,1.8,Turbo,180000,4,Manual,Front,2-3,Left wheel,Green,2
16666,45759593,7840,0,0.03687047292988286,1997,Sedan,No,Petrol,2.0,,305125,4,Manual,Rear,4-5,Left wheel,Blue,4
16667,45107574,141124,1481,0.47356761655422414,2017,Coupe,Yes,Petrol,3.0,Turbo,14914,6,Automatic,Front-Rear,4-5,Left wheel,White,12
16668,45767516,470,1750,0.03523824388279126,2008,Jeep,Yes,Hybrid,3.3,,182024,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
16669,45776399,20385,0,0.06830799181015675,2013,Sedan,Yes,Petrol,1.8,Turbo,159978,4,Tiptronic,Front,4-5,Left wheel,Grey,8
16670,45814760,11604,0,0.056752055852045784,2013,Hatchback,Yes,Hybrid,1.5,,118000,4,Variator,Front,4-5,Right-hand drive,White,4
16671,45768560,1490,1360,0.07217420199375693,2013,Jeep,Yes,Petrol,4.6,,154115,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
16672,45768787,549,574,0.021415600980095997,2010,Hatchback,Yes,Hybrid,1.3,,245070,4,Automatic,Front,4-5,Left wheel,White,0
16673,45767006,862,781,0.023542140771322124,2012,Sedan,Yes,Petrol,2.5,,97627,4,Automatic,Front,4-5,Left wheel,Black,12
16674,45810535,22357,642,0.07134088544288927,2012,Jeep,Yes,Diesel,2.0,,132863,4,Automatic,Front,4-5,Left wheel,Grey,4
16675,45433856,24775,0,0.03382885241499681,2008,Sedan,Yes,Petrol,3.5,,163000,6,Tiptronic,Rear,4-5,Left wheel,Black,8
16676,45035479,15000,0,0.03668247574933709,2012,Sedan,No,LPG,2.0,,130000,4,Automatic,Front,4-5,Left wheel,White,8
16677,45804515,32973,1086,0.06367911925620112,2012,Jeep,Yes,Petrol,3.6,,175788,4,Automatic,Front,4-5,Left wheel,Silver,4
16678,45660991,3920,1104,0.05886698217702145,2015,Jeep,Yes,Diesel,3.0,,201056,6,Automatic,Front-Rear,4-5,Left wheel,Black,0
16679,45772522,1646,1750,0.03523824388279126,2008,Jeep,Yes,Hybrid,3.3,,269162,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
16680,45644420,784,394,0.04214745074346323,2014,Sedan,Yes,Hybrid,2.5,,102397,4,Automatic,Front,4-5,Left wheel,Black,12
16681,45812924,21639,0,0.05370154063034941,2010,Sedan,No,Diesel,2.2,Turbo,310000,4,Manual,Rear,4-5,Left wheel,Grey,10
16682,45732592,50018,640,0.13339287752156545,2013,Jeep,Yes,Diesel,2.0,,128197,4,Automatic,Front,4-5,Left wheel,Grey,4
16683,45681643,12231,474,0.03935380794146276,2013,Sedan,No,Petrol,1.4,,112000,4,Tiptronic,Front,4-5,Left wheel,Red,12
16684,45731081,27463,1091,0.10062276373644816,2016,Universal,Yes,Diesel,2.5,,203073,4,Automatic,Front,4-5,Left wheel,Grey,4
16685,45771378,784,781,0.02749374014030141,2012,Jeep,Yes,Hybrid,2.5,,95349,4,Automatic,Front,4-5,Left wheel,Blue,0
16686,45761976,13172,753,0.04842533481019032,2012,Sedan,No,Hybrid,2.4,,125000,4,Variator,Front,4-5,Left wheel,Silver,10
16687,45802020,15323,836,0.06743443090658881,2010,Coupe,Yes,Petrol,2.0,,132008,4,Automatic,Front,4-5,Left wheel,Grey,4
16688,45759531,392,353,0.03082207229886215,2015,Hatchback,Yes,Hybrid,1.8,,115347,4,Automatic,Front,4-5,Left wheel,Grey,0
16689,45803485,13172,891,0.04842533481019032,2016,Sedan,Yes,LPG,2.0,,577053,4,Automatic,Front,4-5,Left wheel,Orange,4
16690,45811641,9095,0,0.030413184305038095,2003,Goods wagon,No,LPG,1.4,,220000,4,Manual,Front,2-3,Left wheel,Blue,4
16691,45651217,39201,1714,0.10932786224952169,2017,Jeep,Yes,Petrol,3.5,,95541,6,Automatic,Rear,4-5,Left wheel,Black,0
16692,45800561,23521,0,0.03832947336622697,2012,Hatchback,Yes,Hybrid,1.8,,107000,4,Automatic,Front,4-5,Left wheel,Blue,10
16693,45239842,18817,0,0.05254509448528178,2014,Hatchback,No,Hybrid,1.5,,63000,4,Variator,Front,4-5,Left wheel,Orange,12
16694,45816272,5645,1308,0.10903732420367201,2012,Jeep,Yes,Petrol,4.4,,123622,8,Automatic,Front-Rear,4-5,Left wheel,Silver,12
16695,45816357,15681,3699,0.05251904809854664,1993,Jeep,No,Petrol,4.5,,223000,6,Automatic,Front-Rear,4-5,Left wheel,Green,0
16696,45768980,11604,0,0.031044205014600746,2008,Jeep,No,Diesel,1.3,,1373,4,Manual,Front,4-5,Left wheel,Pink,4
16697,45802868,48403,971,0.13339287752156545,2016,Jeep,Yes,Diesel,2.2,,125629,4,Automatic,Front,4-5,Left wheel,Black,4
16698,45781867,68053,0,0.04214745074346323,2018,Sedan,Yes,Petrol,2.5,,40000,4,Tiptronic,Front,4-5,Left wheel,Black,12
16699,45809100,24571,640,0.05947266136340751,2013,Jeep,Yes,Diesel,2.0,,153000,4,Automatic,Front,4-5,Left wheel,Grey,4
16700,45796743,11604,0,0.0371058973584399,2012,Hatchback,Yes,Petrol,1.3,,145000,4,Variator,Front,4-5,Right-hand drive,Blue,4
16701,45768848,20385,0,0.05289074614842412,2007,Coupe,Yes,Petrol,3.5,Turbo,130000,6,Manual,Rear,2-3,Right-hand drive,Black,8
16702,45773583,12544,862,0.0329742556976471,2011,Sedan,Yes,Hybrid,2.5,,82603,4,Automatic,Front,4-5,Left wheel,Blue,0
16703,45741131,11300,988,0.03832947336622697,2007,Sedan,No,Hybrid,1.5,,150000,4,Automatic,Front,4-5,Left wheel,Carnelian red,12
16704,45463497,36065,0,0.10083888832947337,2017,Jeep,No,Petrol,2.0,,36800,4,Tiptronic,Front,4-5,Left wheel,Grey,8
16705,45757231,4234,900,0.02146561272782197,2015,Sedan,Yes,Petrol,2.4,,0,4,Automatic,Front,4-5,Left wheel,Grey,12
16706,45789936,7527,1345,0.06397140267848152,2008,Jeep,Yes,Diesel,2.5,,74367,4,Automatic,Front,4-5,Left wheel,Silver,4
16707,45656636,1803,574,0.021415600980095997,2010,Hatchback,Yes,Hybrid,1.3,,187312,4,Automatic,Front,4-5,Left wheel,Blue,0
16708,45810195,22260,639,0.06163384016379687,2014,Sedan,Yes,Petrol,2.0,,120000,4,Automatic,Front,4-5,Left wheel,White,4
16709,45798711,9252,0,0.0371058973584399,2007,Hatchback,No,Petrol,1.5,,146500,4,Manual,Front,4-5,Right-hand drive,Black,2
16710,45730244,36808,640,0.10878343906286711,2013,Jeep,Yes,Diesel,2.0,,126116,4,Automatic,Front,4-5,Left wheel,Black,4
16711,45732740,10036,639,0.04842533481019032,2014,Sedan,Yes,LPG,2.0,,319850,4,Automatic,Front,4-5,Left wheel,Silver,4
16712,45795563,9408,0,0.03832947336622697,2006,Hatchback,Yes,Hybrid,1.5,,320000,4,Tiptronic,Front,4-5,Left wheel,Golden,6
16713,45786021,25716,0,0.06869294800792132,2012,Jeep,Yes,Petrol,3.2,,100000,6,Tiptronic,Front-Rear,4-5,Left wheel,Blue,8
16714,45784433,6899,0,0.03687047292988286,1998,Sedan,Yes,Petrol,2.0,,0,4,Automatic,Rear,4-5,Left wheel,Silver,4
16715,45815931,1019,586,0.053920484677608835,2012,Sedan,Yes,Petrol,1.8,,240560,4,Automatic,Front,4-5,Left wheel,Black,12
16716,44489566,17000,1488,0.02166136340751183,2016,Hatchback,Yes,Hybrid,1.2,Turbo,0,3,Variator,Front,4-5,Right-hand drive,White,2
16717,45709370,10000,1266,0.056752055852045784,2014,Hatchback,No,Hybrid,1.5,,98000,4,Automatic,Front,4-5,Right-hand drive,Brown,2
16718,45772683,81539,1935,0.08998298257980063,2016,Jeep,Yes,Petrol,4.6,,155976,8,Automatic,Front-Rear,4-5,Left wheel,White,0
16719,44927509,17249,475,0.03935380794146276,2012,Sedan,Yes,Petrol,1.4,Turbo,122000,4,Tiptronic,Front,4-5,Left wheel,White,6
16720,45804927,14426,639,0.04842533481019032,2014,Sedan,Yes,Petrol,2.0,Turbo,60800,4,Automatic,Front,4-5,Left wheel,Black,8
16721,45812042,29793,0,0.11304333232638539,2004,Microbus,No,Diesel,2.2,Turbo,371500,4,Manual,Front-Rear,4-5,Left wheel,White,2
